gi_no,title,company_name,company_id,career,education,employment_type,deadline_raw,job_function,job_categories
281675,[LoreVault][Woochi the Wayfarer] 배경 모델링 아티스트,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링
281672,[LoreVault][Woochi the Wayfarer] 배경 레벨 아티스트,㈜넥슨게임즈,13488254,경력10년↑ ,학력무관,정규직,채용시,모델링,모델링
281670,[LoreVault][Woochi the Wayfarer] 이펙터,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
281664,[LoreVault][Woochi the Wayfarer] 연출팀 TA,㈜넥슨게임즈,13488254,경력2년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
281650,[LoreVault][Woochi the Wayfarer] 캐릭터 모델링 아티스트,㈜넥슨게임즈,13488254,경력무관,학력무관,정규직,채용시,모델링,모델링
281648,[LoreVault][Woochi the Wayfarer] 시니어 배경 레벨 아티스트,㈜넥슨게임즈,13488254,경력10년↑ ,학력무관,정규직,채용시,모델링,모델링
281643,[LoreVault][Woochi the Wayfarer] 리거,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링;애니메이션
281640,[LoreVault][Woochi the Wayfarer] 시니어 배경 모델링 아티스트,㈜넥슨게임즈,13488254,경력8년↑ ,학력무관,정규직,채용시,모델링,모델링
281606,[시프트업] 프로젝트 스피릿 / 개발 PM,㈜시프트업,15704099,경력4년↑ ,학력무관,정규직,채용시,게임기획,게임기획
281595,[UA] Video Creative Designer  (Motion Graphics),㈜베이글코드,13322486,경력3년↑ ,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;광고기획
281514,[빈딕투스 디파잉 페이트] 연출 애니메이터,넥슨,11527672,경력무관,학력무관,정규직,06/16(화),애니메이션,애니메이션
281522,[슈퍼캣 / 도깨비의세계] 경제 밸런스 기획자 모집 (경력),㈜슈퍼캣,21966143,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
281385,[시프트업] 스텔라 블레이드 차기작 / UE5 애니메이션 테크니컬 아티스트,㈜시프트업,15704099,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);이펙트·FX;엔진
281369,[Platform] 서버 개발자,㈜베이글코드,13322486,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);플랫폼 개발;서버;시스템·DB
280923,[프로젝트O] 캐릭터 모델러 모집,라이온하트스튜디오,27153410,경력10년↑ ,학력무관,정규직,채용시,모델링,모델링
275350,[프로젝트O] 전투 콘텐츠 기획자 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
272263,[프로젝트O] 애니메이터 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
277319,[프로젝트O] 시니어 캐릭터 TA(테크니컬 아티스트) 모집,라이온하트스튜디오,27153410,경력6년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
277754,[프로젝트O] 배경 팀장 모집,라이온하트스튜디오,27153410,경력6년↑ ,학력무관,정규직,채용시,원화,원화
277965,[프로젝트O] 배경 모델러 모집,라이온하트스튜디오,27153410,경력5년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;모델링
281362,[컴투스] 별도 결산 담당자 (3-10년),주식회사 컴투스,11526566,경력3년↑ ,,정규직,06/11(목),사업기획(국내),사업기획(국내);사무·회계;재무;회계;경리
272208,[프로젝트O] 배경 레벨러 모집,라이온하트스튜디오,27153410,경력5년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
266413,[프로젝트S] 애니메이터 모집,라이온하트스튜디오,27153410,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);애니메이션
265445,[프로젝트S] 배경 원화가 모집,라이온하트스튜디오,27153410,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화
249910,[프로젝트S] 배경 모델러 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,08/22(목),게임개발(모바일),게임개발(모바일);모델링
252911,[오딘- 발할라 라이징] 밸런스 기획자 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,10/28(월),게임기획,게임기획
279775,[오딘-발할라 라이징] 중국 라이브 서비스 기획자 모집,라이온하트스튜디오,27153410,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
280318,[라이온하트 스튜디오-영상연출실] 라이팅 아티스트 모집,라이온하트스튜디오,27153410,경력2년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
268636,[라이온하트 스튜디오-시네마팀] 애니메이터 모집,라이온하트스튜디오,27153410,경력1년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션;영상제작·편집
281347,[빈딕투스 디파잉 페이트] 인게임 애니메이터,넥슨,11527672,경력3년↑ ,학력무관,정규직,06/11(목),애니메이션,애니메이션
281257,[경영지원본부] 노사협력팀 노무담당자 (근무지 제주본사),네오플,11526014,경력5년↑ ,학력무관,정규직,채용시,인사,인사;법무
281193,[LoreVault][Woochi the Wayfarer] 엔진 프로그래머,㈜넥슨게임즈,13488254,경력10년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);엔진
281183,[던전앤파이터 아라드] 인게임 애니메이터,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
281177,[던전앤파이터 아라드] 라이팅 아티스트,㈜넥슨게임즈,13488254,경력3년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
279161,[Bluehole Studio] 클라이언트 개발자 (게임플레이/7년 이상) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
279159,[Bluehole Studio] 클라이언트 개발자 (오디오 시스템/7년 이상) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
279158,[Bluehole Studio] 클라이언트 개발자 (콘솔 플랫폼/7년 이상) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
281133,[메이플스토리 PC] UI 디자이너,넥슨,11527672,경력무관,학력무관,정규직,06/09(화),원화,원화
269964,[마비노기 모바일] 전투 로직 프로그래머 모집,데브캣,32636212,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
273029,[마비노기 모바일] 시스템/UX 기획자 모집,데브캣,32636212,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
271753,[마비노기 모바일] 게임 프레임워크 프로그래머 모집,데브캣,32636212,경력무관,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
271066,[마비노기 모바일] 연구 개발 프로그래머 모집,데브캣,32636212,경력무관,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
278593,[마비노기 모바일] 캐릭터 컨셉 아티스트 모집,데브캣,32636212,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화;모델링;애니메이션;플랫폼 디자인
280992,웹 디자이너 (계약직/2년 이상),주식회사 컴투스,11526566,경력2년↑ ,학력무관,계약직,06/04(목),게임개발(모바일),게임개발(모바일);인터페이스 디자인;게임기획
280412,[기술본부] 기술전략실 엔지니어,넥슨,11527672,경력3년↑ ,학력무관,정규직,05/20(수),게임AI 개발,게임AI 개발;플랫폼 개발
276613,[Strategy&Finance] 전략 팀장,㈜베이글코드,13322486,경력8년↑ ,,정규직,채용시,통계,통계;주식IR;법무
279949,[Bluehole Studio] Lead VFX Artist,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링;애니메이션;이펙트·FX;게임기획
278460,[111퍼센트] 2D 게임 그래픽 디자이너,111퍼센트㈜,20978266,경력1년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;모델링;애니메이션;이펙트·FX
279369,[Bluehole Studio] Environment Concept Artist (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279418,[Bluehole Studio] 3D Environment Artists (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279419,[Bluehole Studio] 3D Character Artists (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279420,[Bluehole Studio] Animator (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279421,[Bluehole Studio] Character Concept Artist (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279422,[Bluehole Studio] Lighting Artist (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279425,[Bluehole Studio] VFX Artist (Lead / Senior) - Project V,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,원화,원화;모델링
279414,[Global Publishing Dept. 3] Marketing & Community Intern,(주)크래프톤,22302337,경력무관,학력무관,인턴직,채용시,사업기획(해외),사업기획(해외);마케팅;홍보
279169,[Bluehole Studio] 시니어 클라이언트 프로그래머 - TERA2,블루홀스튜디오,33243514,경력7년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
279163,[Bluehole Studio] 클라이언트 프로그래머 리드 - TERA2,블루홀스튜디오,33243514,경력10년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
279103,[CVS] 서버 개발자,㈜베이글코드,13322486,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);서버
278951,[신작팀] 게임 기획 PD,㈜베이글코드,13322486,경력3년↑ ,,정규직,채용시,게임기획,게임기획
278909,[111퍼센트] 밸런싱 기획자,111퍼센트㈜,20978266,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획;정보·빅데이터 분석
284489,[제이드래곤게임즈] 신규 프로젝트 3D배경 레벨 아티스트 모집,제이드래곤게임즈,51976811,경력2년↑ ,학력무관,정규직,채용시,모델링,모델링
283676,[무브인터렉티브] 게임 운영 GM 신입&경력 채용 (국내/영어/대만/포르투갈),(주)무브인터렉티브,11525759,신입,,정규직,08/10(월),게임운영,게임운영;정보·빅데이터 분석;번역
284256,[무브인터렉티브] 게임 운영 및 커뮤니티 매니저 (CM) 신입/경력 채용,(주)무브인터렉티브,11525759,신입,학력무관,정규직,~10/27,게임운영,게임운영;마케팅;광고기획;방송;채널링
284480,[펀치라인게임즈] 2D 게임 그래픽 아티스트 모집,㈜펀치라인게임즈,49519308,경력2년↑ ,학력무관,정규직,,인터페이스 디자인,인터페이스 디자인;원화;애니메이션;이펙트·FX;영상제작·편집
284257,[넷마블엔투] [Pearl in Blue] 엔진 & 그래픽스 프로그래머 모집,넷마블엔투㈜,11534402,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);모델링;애니메이션;이펙트·FX
283898,[넷마블엔투] [Pearl in Blue] TA 모집,넷마블엔투㈜,11534402,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);모델링;애니메이션;이펙트·FX;엔진
283444,[마우스덕] 방치형 모바일게임 아트 모집,마우스덕,26933113,경력무관,학력무관,계약직,08/03(월),인터페이스 디자인,인터페이스 디자인;원화;애니메이션
281878,[Little Devil Inside] 니오스트림인터랙티브 TA 채용 공고,㈜니오스트림인터랙티브,18413128,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);이펙트·FX
281885,[Little Devil Inside] 니오스트림인터랙티브 시스템 프로그래머 채용 공고,㈜니오스트림인터랙티브,18413128,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임AI 개발
284075,[Little Devil Inside] 니오스트림인터랙티브 그래픽스 엔지니어 채용 공고,㈜니오스트림인터랙티브,18413128,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);이펙트·FX
284401,[Little Devil Inside] 니오스트림인터랙티브 캐릭터 프로그래머 채용 공고,㈜니오스트림인터랙티브,18413128,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임AI 개발
283198,MMORPG 개발자 모집 공고,조이임팩트,25156326,경력1년↑ ,학력무관,정규직,07/28(화),게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임기획;서버;게임운영
283506,MMORPG 기획 및 운영,조이임팩트,25156326,경력무관,,정규직,08/04(화),게임기획,게임기획;게임운영
283892,WYD2FC  운영,조이임팩트,25156326,경력무관,,정규직,08/17(월),게임운영,게임운영
282369,[Project DNA] 실사 캐릭터 원화 모집 (AAA급 PC MMORPG),㈜슈퍼보이드,44514685,경력5년↑ ,학력무관,정규직,07/06(월),원화,원화
282692,[Project DNA] 애니메이터 모집 (AAA급 PC MMORPG),㈜슈퍼보이드,44514685,경력3년↑ ,학력무관,정규직,07/14(화),애니메이션,애니메이션
281100,[경력]테일즈런너 사업PM 채용,블로믹스,45083125,경력2년↑ ,학력무관,정규직,채용시,사업기획(국내),사업기획(국내);마케팅;프로모션;제휴;퍼블리싱
281940,[경력]테일즈런너 서비스PM 채용,블로믹스,45083125,경력2년↑ ,학력무관,정규직,채용시,게임운영,게임운영;제휴;퍼블리싱;채널링
283683,[경력] MMORPG 서비스PM 채용,블로믹스,45083125,경력2년↑ ,학력무관,정규직,08/10(월),게임운영,게임운영;퍼블리싱
283685,PC 온라인 & 모바일 CS 채용,블로믹스,45083125,경력3년↑ ,학력무관,정규직,~09/10,게임운영,게임운영
283750,[경력] 콘텐츠 디자이너 (경력 5년 이상) 모집,블로믹스,45083125,경력 5년 ,학력무관,정규직,~10/12,플랫폼 디자인,플랫폼 디자인;BX·브랜드 디자인;마케팅;홍보;프로모션
284366,밋소셜 마케팅 담당자 모집,㈜엔트릴게임즈,42515868,경력2년↑ ,학력무관,정규직,채용시,마케팅,마케팅;홍보;해외 마케팅;프로모션;광고기획
284460,캐릭터 모델링,㈜바우트랩,50665391,경력5년↑ ,학력무관,정규직,~09/07,모델링,모델링
284457,"[블루피쉬스튜디오] 3D 배경, 쿼터뷰 개발 경험 (경력사원) 모집",㈜플레이위드코리아,11525795,경력10년↑ ,학력무관,정규직,~10/01,모델링,모델링
284458,[제이드래곤게임즈] 신규 프로젝트 캐릭터/몬스터 컨셉 원화가 모집,제이드래곤게임즈,51976811,경력2년↑ ,학력무관,정규직,채용시,원화,원화
281819,언리얼엔진 골프 프로젝트의 리더 배경 디자이너 모십니다,다원솔루텍,26552378,경력10년↑ ,학력무관,정규직,채용시,모델링,모델링
281816,골프프로젝트 클라이언트 개발자 모집,다원솔루텍,26552378,경력15년↑ ,,정규직,06/23(화),게임개발(클라이언트),게임개발(클라이언트)
284459,언리얼엔진 스크린 골프 UI/UX 디자이너,다원솔루텍,26552378,경력5년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;이펙트·FX
284092,SF - 격투 스타일 스파인 에니메이터 구인,프론티어코어㈜,48897509,경력1년↑ ,학력무관,정규직,~09/21,원화,원화;애니메이션
281377,[OCTOPO] 언리얼 VFX Artist 모집 (스타일라이즈드/캐주얼),㈜옥토포,35137891,경력1년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
281623,[브롤스타즈] VFX Artist 모집,㈜옥토포,35137891,경력무관,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
282456,[클래시로얄] VFX Artist 모집,㈜옥토포,35137891,경력1년↑ ,학력무관,정규직,07/08(수),이펙트·FX,이펙트·FX
283442,[OCTOPO] 카툰/스타일라이즈드 유니티 VFX아티스트 모집,㈜옥토포,35137891,경력1년↑ ,학력무관,정규직,08/03(월),이펙트·FX,이펙트·FX
283741,[MetalSlugRush] UI / UX 디자이너 모집,링게임즈,31662837,경력무관,학력무관,정규직,08/11(화),인터페이스 디자인,인터페이스 디자인
283993,[라스트오리진2] 2D 스파인 애니메이터,㈜엔에이케이소프트,41427038,경력5년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
284455,모바일 MMORPG 게임 운영(GM) 모집,플레이웍스㈜,11533155,경력5년↑ ,학력무관,정규직,채용시,게임운영,게임운영;전략기획;사업관리;퍼블리싱
283053,(주)밸로프 개발본부 게임기획자 채용 (리듬게임),㈜밸로프,11533035,경력무관,학력무관,정규직,채용시,게임기획,게임기획
281730,[신입/경력] 영상 크리에이터 모집,게임듀오,29576203,신입,학력무관,정규직,06/22(월),영상제작·편집,영상제작·편집
282925,[마왕크래프트] 신입/경력 도트 디자이너 모집,게임듀오,29576203,신입,학력무관,정규직,07/21(화),원화,원화;애니메이션
283861,[신입/경력] 이펙트 디자이너 모집,게임듀오,29576203,신입,학력무관,정규직,08/14(금),애니메이션,애니메이션;이펙트·FX
284220,[창세기전 모바일] BM/이벤트 기획자 (신입-경력3년/정규직),㈜미어캣게임즈,15887930,신입,학력무관,정규직,채용시,게임기획,게임기획
284446,[SOL enchant] 밸런스 기획,㈜알트나인,37110366,경력5년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283465,"[헤드헌팅] 유명 클래식 IP 기반 MMORPG 서버 (C# / .NET, 7년 이상)",하이어플레이스,50698861,경력7년↑ ,학력무관,헤드헌팅,채용시,게임개발(모바일),게임개발(모바일);서버
282257,모바일게임 개발자 전 분야 모집,㈜플레이어스 소프트,11534282,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);원화;모델링;애니메이션;게임기획
282256,모바일게임 프로그래머 모집,㈜플레이어스 소프트,11534282,경력무관,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일);게임AI 개발;서버
282255,모바일게임 디자이너 파트별 모집,㈜플레이어스 소프트,11534282,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;모델링;애니메이션;이펙트·FX
282254,모바일게임 기획자 모집,㈜플레이어스 소프트,11534282,경력무관,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
284444,[더슈퍼펄스] 신규프로젝트 인재모집 (UI/캐릭터모델러/애니메이터),㈜더슈퍼펄스,52235233,경력2년↑ ,학력무관,정규직,~09/26,인터페이스 디자인,인터페이스 디자인;모델링;애니메이션
283793,[더슈퍼펄스] 신규프로젝트 인재모집,㈜더슈퍼펄스,52235233,경력2년↑ ,학력무관,정규직,~09/04,모델링,모델링;이펙트·FX;게임기획
281072,[NC자회사][빅파이어게임즈][단기계약직] 시스템 디자이너 모집,빅파이어게임즈,47139646,신입,학력무관,계약직,채용시,게임기획,게임기획
281085,[NC자회사][빅파이어게임즈][단기계약직] 밸런스 디자이너 모집,빅파이어게임즈,47139646,신입,학력무관,계약직,채용시,게임기획,게임기획
281214,[NC자회사][빅파이어게임즈] 시스템 디자이너 모집,빅파이어게임즈,47139646,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
281213,[NC자회사][빅파이어게임즈] 서버 프로그래머 모집,빅파이어게임즈,47139646,경력2년↑ ,학력무관,정규직,채용시,서버,서버
281641,[NC자회사][빅파이어게임즈] 3D 캐릭터 제작 아티스트(팀장급) 모집,빅파이어게임즈,47139646,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);원화;모델링;애니메이션
281665,[NC자회사][빅파이어게임즈] 라이팅 아티스트 모집,빅파이어게임즈,47139646,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);인터페이스 디자인;모델링;이펙트·FX
281668,[NC자회사][빅파이어게임즈] 레벨 아티스트 모집,빅파이어게임즈,47139646,경력2년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);인터페이스 디자인;모델링
281915,[NC자회사][빅파이어게임즈][단기계약직] 콘텐츠 디자이너 모집,빅파이어게임즈,47139646,신입,학력무관,계약직,채용시,게임기획,게임기획
281916,[NC자회사][빅파이어게임즈] 퀘스트 디자이너 모집,빅파이어게임즈,47139646,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
281917,[NC자회사][빅파이어게임즈] 콘텐츠 디자이너 모집,빅파이어게임즈,47139646,경력3년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283003,[NC자회사][빅파이어게임즈][단기계약직] PVE 기획 디자이너 모집,빅파이어게임즈,47139646,신입,학력무관,계약직,채용시,게임기획,게임기획
283002,[NC자회사][빅파이어게임즈] 밸런스 디자이너 모집,빅파이어게임즈,47139646,경력5년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임기획
283000,[NC자회사][빅파이어게임즈][단기계약직] 빌드매니저(BM) 모집,빅파이어게임즈,47139646,신입,학력무관,계약직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임기획;게임운영;QA·테스터
283538,[NC자회사][빅파이어게임즈] VFX 아티스트 모집,빅파이어게임즈,47139646,경력2년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283854,[NC자회사][빅파이어게임즈] 엔진 프로그래머 모집,빅파이어게임즈,47139646,경력2년↑ ,학력무관,정규직,~10/31,게임개발(클라이언트),게임개발(클라이언트);엔진
284416,[NC자회사][빅파이어게임즈] 클라이언트 프로그래머 모집,빅파이어게임즈,47139646,경력2년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
284443,[NC자회사][빅파이어게임즈] 3D 캐릭터 애니메이터 모집,빅파이어게임즈,47139646,경력3년↑ ,학력무관,정규직,~11/30,애니메이션,애니메이션
284442,[Ex2games] 프로젝트 K (클라이언트),㈜이엑스투게임즈,51531830,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
284441,[Ex2games] 프로젝트 K (서버 프로그래머),㈜이엑스투게임즈,51531830,경력5년↑ ,학력무관,정규직,채용시,서버,서버
282077,[프로젝트 R] 밸런스 기획자 채용,㈜덱사스튜디오,45949900,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획;정보·빅데이터 분석
283010,[프로젝트R] 배경 레벨러 채용,㈜덱사스튜디오,45949900,경력4년↑ ,학력무관,정규직,채용시,모델링,모델링
280080,[프로젝트R] 이펙트 아티스트 (VFX Artist),㈜덱사스튜디오,45949900,경력2년↑ ,학력무관,정규직,채용시,이펙트·FX,이펙트·FX
283575,[프로젝트R] 클라이언트 프로그래머 채용,㈜덱사스튜디오,45949900,경력1년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트);게임개발(모바일)
283525,[프로젝트R] 콘텐츠 기획팀 전투 기획자 채용,㈜덱사스튜디오,45949900,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283574,[프로젝트R] 콘텐츠 기획팀 레벨 기획자 채용,㈜덱사스튜디오,45949900,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
283646,[프로젝트R] 배경 모델러 채용,㈜덱사스튜디오,45949900,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링
275847,[프로젝트R] PM  채용,㈜덱사스튜디오,45949900,신입,학력무관,정규직,채용시,사업기획(국내),사업기획(국내);사업기획(해외)
284386,1군게임사 계열 스튜디오 컨텐츠프로그래머 모집,헬로에이치알,47594488,경력3년↑ ,학력무관,정규직,채용시,게임개발(클라이언트),게임개발(클라이언트)
282676,[모바일] MMORPG UI 디자이너 모집,지앤아이소프트,11526423,경력무관,학력무관,정규직,07/14(화),인터페이스 디자인,인터페이스 디자인
282981,[모바일] MMORPG 서버 프로그래머 신입/경력 모집,지앤아이소프트,11526423,신입,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);서버;네트워크;시스템·DB;보안
283560,게임 사업 담당자 모집(3년 이상),지앤아이소프트,11526423,경력3년↑ ,학력무관,정규직,~11/04,사업기획(국내),사업기획(국내);사업기획(해외);사업관리;마케팅;국내영업
283561,[모바일] MMORPG 게임 기획자 신입/경력 모집,지앤아이소프트,11526423,신입,학력무관,정규직,08/06(목),게임개발(모바일),게임개발(모바일);게임기획
284440,[Gray] 모션 액터(모션 캡처/모션 기획) 채용,㈜미스틸게임즈(Mistil Games),39082809,경력3년↑ ,학력무관,정규직,~09/30,애니메이션,애니메이션
284436,[미스틸게임즈] Gray Studio 채용,㈜미스틸게임즈(Mistil Games),39082809,경력무관,학력무관,정규직,~09/30,원화,원화;모델링;애니메이션;이펙트·FX;게임기획
284438,[Time Takers] 캐릭터 모델러(신입/경력),㈜미스틸게임즈(Mistil Games),39082809,신입,학력무관,정규직,~09/30,모델링,모델링
284439,[Gray] 애니메이터 채용 (3년 이상),㈜미스틸게임즈(Mistil Games),39082809,경력3년↑ ,학력무관,정규직,~09/30,애니메이션,애니메이션
283161,1군 게임사 개발직군 모집(00명),헬로에이치알,47594488,경력7년↑ ,학력무관,정규직,채용시,게임기획,게임기획;플랫폼 기획;서버
283160,1군 게임사 계열 스튜디오 각 분야별 담당자 모집,헬로에이치알,47594488,경력3년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;게임기획;플랫폼 개발
283593,1군 게임사 계열 스튜디오 개발PM 모집(중국어 가능자),헬로에이치알,47594488,경력4년↑ ,,정규직,채용시,게임기획,게임기획;해외영업;해외지사 관리
284385,1군 게임사 계열 스튜디오 시스템기획 / 아트PM / 전투기획 모집,헬로에이치알,47594488,경력2년↑ ,학력무관,정규직,채용시,게임기획,게임기획
283410,"모바일 게임 운영 매니저 모집 (경력 1년 이상, 언어 가능자)",히든몬스터,32698738,경력 1년 ,학력무관,정규직,~09/30,게임운영,게임운영;QA·테스터
283730,[Project MAIDEN] 애니메이터 모집,브이에이게임즈,31127027,경력3년↑ ,학력무관,정규직,채용시,애니메이션,애니메이션
284212,[Project MAIDEN] 캐릭터 모델러 모집,브이에이게임즈,31127027,경력3년↑ ,학력무관,정규직,채용시,모델링,모델링
284221,[Project MAIDEN] 캐릭터 원화 모집,브이에이게임즈,31127027,경력3년↑ ,학력무관,정규직,채용시,원화,원화
282242,[빌리언플레이] 2D 캐주얼 게임 그래픽 디자이너 모집,㈜빌리언플레이,51049837,경력무관,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인;원화;애니메이션
284395,[PC 게임] 3D 캐릭터 모델러 신입 채용,㈜하이퍼센트,43575496,신입,학력무관,정규직,채용시,모델링,모델링
281905,[하이브로] 기획자 채용,㈜하이브로,13624547,경력3년↑ ,학력무관,정규직,채용시,게임개발(모바일),게임개발(모바일);게임기획
284209,게임 UI 디자이너 채용,㈜공게임즈,12746385,경력6년↑ ,학력무관,정규직,채용시,인터페이스 디자인,인터페이스 디자인
280997,[무브인터렉티브]3D 배경 모델러 신입/경력 채용,(주)무브인터렉티브,11525759,신입,학력무관,정규직,채용시,모델링,모델링
283996,[무브인터렉티브] 디지몬마스터즈팀 기획자 채용 (던전·몬스터/레벨 디자인),(주)무브인터렉티브,11525759,경력무관,학력무관,정규직,~10/19,게임기획,게임기획
283611,[신규 FPS] 애니메이터 모집,㈜제페토,11527454,경력무관,학력무관,정규직,08/07(금),애니메이션,애니메이션
284410,[TBH - 태스크바 히어로] 픽셀아트 원화가,뉴젬스튜디오㈜,41235529,경력무관,학력무관,정규직,채용시,원화,원화;모델링;애니메이션;이펙트·FX
284429,[민트로켓] ’반쵸 더 셰프’ 기획자,민트로켓,45831580,경력2년↑ ,학력무관,정규직,채용시,게임기획,게임기획
